Id,SalePrice
2736,130054.32542851777
2737,116141.89909787159
2738,150826.46637271487
2739,153373.18893337485
2740,142396.64115144918
2741,130230.90150077693
2742,161346.68084373072
2743,144133.25513743193
2744,151264.90125785954
2745,150855.7078019416
2746,130577.6111346916
2747,167787.04310126335
2748,123678.33014508881
2749,125401.36603328251
2750,104364.40767915495
2751,122100.95310345574
2752,203977.6776899558
2753,147520.45907958198
2754,164422.14575531022
2755,160612.08865902683
2756,96131.00370418004
2757,67949.42157650892
2758,108628.95363584935
2759,146963.20611352587
2760,143216.8793676597
2761,141791.01577738437
2762,150599.06435307983
2763,175734.14008995375
2764,187951.98392719452
2765,229592.5249912864
2766,129017.22519735742
2767,87754.62840770972
2768,125000.23344178984
2769,126728.47066594654
2770,141670.2896248276
2771,101742.74687393461
2772,87505.76408928164
2773,177100.82788060143
2774,137365.71891404784
2775,133540.90007625747
2776,155910.9586577563
2777,145326.69646207278
2778,117153.26485605017
2779,124270.86163248787
2780,105832.94357757895
2781,93831.75552762879
2782,100415.31031160455
2783,103417.70089572699
2784,96813.24182772939
2785,139167.10425630785
2786,51370.78248035759
2787,128670.15885139134
2788,75087.52182309446
2789,195202.8070924747
2790,87557.81532407016
2791,113898.024162249
2792,67175.64339781593
2793,145776.2408155371
2794,96552.3589711308
2795,129797.68752752809
2796,99425.23662413468
2797,187605.18239398344
2798,110175.15396187591
2799,103710.88832083828
2800,85126.52577780171
2801,108305.02629467461
2802,125149.00771139635
2803,164395.2012238592
2804,135695.61710851925
2805,113834.59264419953
2806,104615.30593280507
2807,150187.27019619552
2808,136829.2353312036
2809,128146.23188689465
2810,120080.83937790655
2811,157294.8564442629
2812,149912.26246525918
2813,173314.42846820943
2814,169191.87098367108
2815,93977.61686251358
2816,235868.4978609211
2817,171651.10200030415
2818,119963.89806658763
2819,202758.26564907594
2820,131036.40767344722
2821,103997.93913522555
2822,183256.60177273874
2823,254089.78269223863
2824,144028.99123225367
2825,152302.78572949878
2826,132594.49477288392
2827,152498.1746827559
2828,232828.92084075033
2829,195315.74852391603
2830,235374.56971060496
2831,201198.81335806588
2832,213784.4428229289
2833,260078.25583746
2834,224212.71681337716
2835,217591.3059824914
2836,209943.36139936247
2837,173937.3215187129
2838,153274.10401735845
2839,192887.74654702516
2840,200871.02656161063
2841,209058.19455237352
2842,214161.0640389836
2843,159115.14804359828
2844,179481.5871687257
2845,139450.8679828763
2846,212894.17119855847
2847,190343.4964488395
2848,205975.54035760165
2849,212973.27729198747
2850,247780.7648761727
2851,212780.97068585083
2852,220331.25029606445
2853,218667.92429341906
2854,154407.52071700498
2855,204717.32875603758
2856,216478.99055653054
2857,200306.4765197557
2858,203915.48258481175
2859,84000.61495234806
2860,109576.52337798022
2861,131667.95675999872
2862,191014.5130654804
2863,119944.01161468468
2864,214854.49985232129
2865,148256.73927940725
2866,151164.31594396304
2867,100715.61179798841
2868,99617.03957677278
2869,109380.2604209457
2870,132945.44389806967
2871,108892.2329411507
2872,39146.523547612655
2873,136149.96758311556
2874,142959.51195521888
2875,99962.32940859869
2876,162521.97501090268
2877,152859.86571579904
2878,165589.7288142125
2879,116184.6241358013
2880,127865.9251152938
2881,144022.6328850582
2882,199502.29801833996
2883,203947.5165021926
2884,215912.85044067178
2885,192193.02568392095
2886,194097.71527958135
2887,76366.34958557325
2888,135349.24680917358
2889,50812.96588897832
2890,71789.52358266633
2891,149581.23369998578
2892,19218.57089316091
2893,71717.83640858826
2894,40785.680825389805
2895,287407.9107660933
2896,253402.69226859766
2897,201526.95897549257
2898,173518.82088436076
2899,206418.28883066974
2900,157181.843168484
2901,227043.4110791684
2902,204814.4004142423
2903,270641.0252859731
2904,307617.77469721006
2905,66899.6515542374
2906,177720.81436548682
2907,104833.26595329406
2908,132464.01167278222
2909,173545.19399121325
2910,48900.965396407744
2911,80983.39151122053
2912,166956.5692376938
2913,68017.66534322599
2914,58344.571178450045
2915,59325.7035742555
2916,82494.62052261287
2917,156778.84319323557
2918,119654.10135884574
2919,222422.9744596029
